% Model:              si111_6keV_0.75um_grid_source_onrowland.mph
% Version:            COMSOL 5.3.0.260
% Date:               Dec 7 2017, 16:23
% Dimension:          2
% Nodes:              668
% Expressions:        4
% Description:        , , , 
% Length unit:        µm
% x                       y                        real(u1*exp(i*beta*sh)) (1) @ t=1, scan_arcsec=6.9697 imag(u1*exp(i*beta*sh)) (1) @ t=1, scan_arcsec=6.9697 real(u2*exp(i*beta*sh-i*G*uz)) (1) @ t=1, scan_arcsec=6.9697 imag(u2*exp(i*beta*sh-i*G*uz)) (1) @ t=1, scan_arcsec=6.9697
-99.9995                  0.0010168749999999998    -0.025865762342789332    -0.01751432596555117     0                        0
-99.24987856071962        0.0010019386900440332    -0.0587600535572724      -0.028062526302273       6.702082431411778E-4     0.007143534768596331
-98.50025712143928        9.871147676723856E-4     -0.06487880290510398     -0.019857610777792283    -1.1309726171193375E-4   0.013331243604055723
-97.75063568215893        9.724032328850569E-4     -0.06988534788486045     -0.010534475707519505    -0.002355183990751136    0.019241674160803975
-97.00101424287858        9.578040856820469E-4     -0.0735943089343633      -2.453315771913118E-4    -0.0066578234195107215   0.02389062381801746
-96.25139280359821        9.433173260633553E-4     -0.0758421711015316      0.010828624422644477     -0.010500913644164198    0.02775428086244152
-95.50177136431785        9.289429540289825E-4     -0.07649165054310367     0.022480582705480714     -0.01621326066745612     0.03158163711956772
-94.75214992503749        9.146809695789288E-4     -0.07543550260859305     0.034482134260727125     -0.022656285662287813    0.03380653398890238
-94.00252848575714        9.005313727131938E-4     -0.07259968129461207     0.04658782514760059      -0.03033521987143041     0.0358966479515142
-93.25290704647676        8.864941634317774E-4     -0.06794577719801047     0.05854014333225699      -0.03849887684956648     0.03553311693114902
-92.50328560719642        8.725693417346802E-4     -0.061472679875496594    0.07007481976620036      -0.046422996145800435    0.03402397994685137
-91.75366416791606        8.587569076219015E-4     -0.05321743017874915     0.08092631992393327      -0.05529857529086378     0.03057518346059552
-91.00404272863571        8.450568610934415E-4     -0.043255248123907665    0.09083339961324191      -0.06315059896756431     0.02530748847059293
-90.25442128935532        8.314692021493003E-4     -0.031698741635278097    0.09954459968297585      -0.07004018062534849     0.019232152710507093
-89.50479985007497        8.17993930789478E-4      -0.01869632056854585     0.10682355813577726      -0.0761164080290565      0.010873685668604523
-88.75517841079463        8.046310470139746E-4     -0.0044298583055666675   0.1124540248857743       -0.081307328568619       9.112003196610555E-4
