% Model:              1um_grid_onrowland_widebeam.mph
% Version:            COMSOL 5.2.1.152
% Date:               Dec 13 2016, 23:23
% Dimension:          2
% Nodes:              401
% Expressions:        10
% Description:        Angle of diffraction, Wavenumber of incident radiation, Incident wave, Diffracted wave, Normal, x component, Normal, y component, Displacement x component, displacement z component, Reciprocal lattice vector length, 
% Length unit:        µm
% x                       y                        theta (rad)              k (1/um)                 u1*exp(i*0.5*k*chi0*s0+i*k*(deltath*sin(2*thetab)+chi0/2)*sh) (1) u2*exp(i*0.5*k*chi0*s0+i*k*(deltath*sin(2*thetab)+chi0/2)*sh) (1) nx                       ny                       ux (µm)                  uz (µm)                  G (1/um)                 scan_arcsec
-199.99799999999996       0.004067499999999998     0.24975658439028844      40541.84750586447        -0.02252859904983462+0.021640370123105844i        0                                                 4.000039997199962E-5     0.9999999991999841       0.001999999999999999     0.004067499999999998     20039.398577357075       5
-198.9980099999999        0.004027599999999996     0.24975658439028844      40541.84750586447        -0.025353773334903153+0.05901339546179546i        -0.02682216832448334+0.02641580359774403i         3.980039797246056E-5     0.9999999992079641       0.001989999999999999     0.004027599999999996     20039.398577357075       5
-197.99801999999985       0.003987899999999994     0.24975658439028844      40541.84750586447        -5.324620200878E-4+0.06601932888375547i           -0.01122110529390148-0.024837636270606256i        3.9600395972911856E-5    0.9999999992159044       0.0019799999999999983    0.003987899999999994     20039.398577357075       5
-196.9980299999998        0.003948399999999992     0.24975658439028844      40541.84750586447        0.025649888988253145+0.06281951734851592i         0.020290994158180014-0.00132772894719418i         3.9400393973359045E-5    0.9999999992238044       0.001969999999999998     0.003948399999999992     20039.398577357075       5
-195.99803999999972       0.003909099999999989     0.24975658439028844      40541.84750586447        0.049106024956140096+0.04950398572239284i         0.02249801815739868+0.0037651516815177836i        3.920039197380648E-5     0.9999999992316646       0.001959999999999997     0.003909099999999989     20039.398577357075       5
-194.9980499999997        0.0038699999999999867    0.24975658439028844      40541.84750586447        0.06605203608690356+0.027749379115294508i         0.01965524007374165-0.034094162866660546i         3.900038997424331E-5     0.9999999992394847       0.0019499999999999969    0.0038699999999999867    20039.398577357075       5
-193.9980599999996        0.0038310999999999853    0.24975658439028844      40541.84750586447        0.07360020770599746+5.902097076092572E-4i         0.01879967800089907-0.017677979103814002i         3.880038797467056E-5     0.999999999247265        0.0019399999999999958    0.0038310999999999853    20039.398577357075       5
-192.99806999999956       0.0037923999999999827    0.24975658439028844      40541.84750586447        0.07021956853375344-0.02802084035790473i          0.0060944795270144615-0.02512901435952357i        3.860038597510739E-5     0.999999999255005        0.0019299999999999955    0.0037923999999999827    20039.398577357075       5
-191.9980799999995        0.0037538999999999815    0.24975658439028844      40541.84750586447        0.05599397316864182-0.053796235283798385i         -0.011674710093498755-0.05957136791925222i        3.8400383975525365E-5    0.9999999992627052       0.001919999999999995     0.0037538999999999815    20039.398577357075       5
-190.99808999999942       0.003715599999999978     0.24975658439028844      40541.84750586447        0.03263904449571989-0.07275216815041509i          -0.04154770193634306-0.04652324600036824i         3.820038197594954E-5     0.9999999992703655       0.0019099999999999944    0.003715599999999978     20039.398577357075       5
-189.9980999999994        0.003677499999999977     0.24975658439028844      40541.84750586447        0.0032759571443778876-0.08180680163298541i        -0.04923635701792589-0.02609466449913467i         3.800037997636581E-5     0.9999999992779856       0.001899999999999994     0.003677499999999977     20039.398577357075       5
-188.99810999999931       0.003639599999999975     0.24975658439028844      40541.84750586447        -0.028003801191721744-0.0792497385898299i         -0.050282991821018405-0.0020499609839743325i      3.780037797677177E-5     0.9999999992855656       0.0018899999999999932    0.003639599999999975     20039.398577357075       5
-187.9981199999993        0.003601899999999973     0.24975658439028844      40541.84750586447        -0.0567182576215571-0.06501438279939466i          -0.0715303749711922+0.026246335139010448i         3.760037597718217E-5     0.9999999992931058       0.0018799999999999928    0.003601899999999973     20039.398577357075       5
-186.99812999999924       0.0035643999999999715    0.24975658439028844      40541.84750586447        -0.07863477072397357-0.04071447187793336i         -0.06005679768494607+0.03902226677540198i         3.74003739775791E-5      0.999999999300606        0.0018699999999999925    0.0035643999999999715    20039.398577357075       5
-185.99813999999915       0.003527099999999968     0.24975658439028844      40541.84750586447        -0.0903777997504921-0.009440587315818129i         -0.034051904158792425+0.05754134146348863i        3.720037197797893E-5     0.999999999308066        0.0018599999999999914    0.003527099999999968     20039.398577357075       5
-184.9981499999991        0.0034899999999999667    0.24975658439028844      40541.84750586447        -0.08991852748509199+0.02465327450752472i         -0.014246271642179491+0.06705501102530353i        3.7000369978371946E-5    0.9999999993154863       0.001849999999999991     0.0034899999999999667    20039.398577357075       5
-183.99815999999905       0.003453099999999965     0.24975658439028844      40541.84750586447        -0.07687823903320495+0.056913836974457996i        0.02973135676703626+0.0674044066911753i           3.680036797876027E-5     0.9999999993228664       0.0018399999999999903    0.003453099999999965     20039.398577357075       5
-182.998169999999         0.003416399999999963     0.24975658439028844      40541.84750586447        -0.05260445491065638+0.08282406847087996i         0.055694939379732605+0.06906467188801209i         3.660036597914579E-5     0.9999999993302067       0.00182999999999999      0.003416399999999963     20039.398577357075       5
-181.99817999999897       0.0033798999999999613    0.24975658439028844      40541.84750586447        -0.020010891261455818+0.09862225194211416i        0.06467724658791427+0.05015617133888096i          3.6400363979527884E-5    0.9999999993375067       0.0018199999999999892    0.0033798999999999613    20039.398577357075       5
